web-scraper-order,web-scraper-start-url,pagination,type habits,prix,adresse,image url-src
"1751303217-714","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2159338_uploaded_image1_1590186982.jpg"
"1751303217-715","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155117_uploaded_image1_1590127713.jpg"
"1751303217-716","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155110_uploaded_image1_1590127618.jpg"
"1751303217-717","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155108_uploaded_image1_1590127576.jpg"
"1751303217-718","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155103_uploaded_image1_1590127504.jpg"
"1751303217-719","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155102_uploaded_image1_1590127421.jpg"
"1751303217-720","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe","4 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2153809_uploaded_image1_1590099380.jpg"
"1751303217-721","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robes pour enfants","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2152306_uploaded_image1_1590078155.jpg"
"1751303217-722","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Prêt à porter enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2151645_uploaded_image1_1590070258.jpg"
"1751303217-723","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Prêt à porter enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2151640_uploaded_image1_1590070200.jpg"
"1751303217-724","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Maillot de bain enfant","5 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2149152_uploaded_image1_1590040994.jpg"
"1751303217-725","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Body bébé personnalisé","10 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2148439_uploaded_image1_1590022539.jpg"
"1751303217-726","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe enfant","8 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2143561_uploaded_image1_1589962898.jpg"
"1751303217-727","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe enfants","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2138403_uploaded_image1_1589887328.jpg"
"1751303217-728","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe enfant","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2137750_uploaded_image1_1589880956.jpg"
"1751303217-729","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136750_uploaded_image1_1589868547.jpg"
"1751303217-730","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Polo enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136746_uploaded_image1_1589868484.jpg"
"1751303217-731","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Pantalon enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136743_uploaded_image1_1589868445.jpg"
"1751303217-732","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136740_uploaded_image1_1589868405.jpg"
"1751303217-733","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136737_uploaded_image1_1589868371.jpg"
"1751303217-734","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136726_uploaded_image1_1589868290.jpg"
"1751303217-735","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136720_uploaded_image1_1589868244.jpg"
"1751303217-736","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2136716_uploaded_image1_1589868188.jpg"
"1751303217-737","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe de cérémonie enfant","6 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135808_uploaded_image1_1589842052.jpg"
"1751303217-738","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe de cérémonie enfant","10 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135575_uploaded_image1_1589839307.jpg"
"1751303217-739","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe de cérémonie enfant","7 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135558_uploaded_image1_1589839068.jpg"
"1751303217-740","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe de cérémonie enfant","7 500CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135538_uploaded_image1_1589838803.jpg"
"1751303217-741","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe en coton enfant","8 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135504_uploaded_image1_1589838293.jpg"
"1751303217-742","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robes coton enfant","6 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135496_uploaded_image1_1589838190.jpg"
"1751303217-743","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe en coton enfant","8 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135490_uploaded_image1_1589838120.jpg"
"1751303217-744","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe en coton enfant","8 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135481_uploaded_image1_1589838043.jpg"
"1751303217-745","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe enfant","8 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135475_uploaded_image1_1589837962.jpg"
"1751303217-746","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe enfants fait main","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2134538_uploaded_image1_1589822555.jpg"
"1751303217-747","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble enfant","12 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2133600_uploaded_image1_1589810793.jpg"
"1751303217-748","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble pantalon & tee-shirt","12 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2133467_uploaded_image1_1589808819.jpg"
"1751303217-749","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe enfants","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2133033_uploaded_image1_1589804179.jpg"
"1751303217-750","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble culotte","5 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2126589_uploaded_image1_1589696412.jpg"
"1751303217-751","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2126541_uploaded_image1_1589695915.jpg"
"1751303217-752","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2126532_uploaded_image1_1589695794.jpg"
"1751303217-753","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements  enfant","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2126529_uploaded_image1_1589695742.jpg"
"1751303217-754","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2126522_uploaded_image1_1589695660.jpg"
"1751303217-755","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125952_uploaded_image1_1589678069.jpg"
"1751303217-756","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125951_uploaded_image1_1589678021.jpg"
"1751303217-757","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125948_uploaded_image1_1589677959.jpg"
"1751303217-758","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125947_uploaded_image1_1589677921.jpg"
"1751303217-759","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","T-Shirt - Short","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125943_uploaded_image1_1589677839.jpg"
"1751303217-760","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125892_uploaded_image1_1589676708.jpg"
"1751303217-761","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","T-shirts 100% coton","5 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2124862_uploaded_image1_1589655764.jpg"
"1751303217-762","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robes","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2122740_uploaded_image1_1589625434.jpg"
"1751303217-763","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2121714_uploaded_image1_1589608443.jpg"
"1751303228-764","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383727_uploaded_image1_1593717954.jpg"
"1751303228-765","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383539_uploaded_image1_1593715653.jpg"
"1751303228-766","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Habits enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383536_uploaded_image1_1593715625.jpg"
"1751303228-767","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Habits enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383531_uploaded_image1_1593715580.jpg"
"1751303228-768","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements  enfants","4 008CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2378597_uploaded_image1_1593640853.jpg"
"1751303228-769","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2377763_uploaded_image1_1593627356.jpg"
"1751303228-770","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2377756_uploaded_image1_1593627288.jpg"
"1751303228-771","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe de princesse","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377738_uploaded_image1_1593627059.jpg"
"1751303228-772","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes de princesses","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377730_uploaded_image3_1593626961.jpeg"
"1751303228-773","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377707_uploaded_image2_1593626715.jpeg"
"1751303228-774","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Boubous en tissu   / enfants","3 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377371_uploaded_image1_1593623429.jpg"
"1751303228-775","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtement enfant","3 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377232_uploaded_image1_1593621705.jpg"
"1751303228-776","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements bébé","3 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377227_uploaded_image1_1593621591.jpg"
"1751303228-777","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements bébé","3 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377213_uploaded_image1_1593621496.jpg"
"1751303228-778","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes  enfant","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2370708_uploaded_image1_1593520384.jpg"
"1751303228-779","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","7 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2367486_uploaded_image1_1593459784.jpg"
"1751303228-780","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","7 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2367474_uploaded_image1_1593459542.jpg"
"1751303228-781","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes enfants","3 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2363010_uploaded_image1_1593392012.jpg"
"1751303228-782","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenue enfant","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361651_uploaded_image1_1593372217.jpg"
"1751303228-783","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtement enfant","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361645_uploaded_image1_1593372128.jpg"
"1751303228-784","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtement enfant","6 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2357824_uploaded_image1_1593292674.jpg"
"1751303228-785","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfant","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2357148_uploaded_image1_1593280075.jpg"
"1751303228-786","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Slip ou boxer  / enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2351705_uploaded_image1_1593186889.jpg"
"1751303228-787","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","2 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2351688_uploaded_image1_1593186752.jpg"
"1751303228-788","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenues enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2348889_uploaded_image1_1593158545.jpg"
"1751303228-789","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Boubous enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2347925_uploaded_image1_1593131058.jpg"
"1751303228-790","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Lot de 12 slips enfant","4 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2340835_uploaded_image1_1593021988.jpg"
"1751303228-791","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble pour bébé","4 500CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2330464_uploaded_image1_1592871357.jpg"
"1751303228-792","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements pour enfants","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2324483_uploaded_image1_1592784118.jpg"
"1751303228-793","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements Pour enfants","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2324482_uploaded_image1_1592784086.jpg"
"1751303228-794","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Bonnets / enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2318253_uploaded_image1_1592661509.jpg"
"1751303228-795","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenue pour enfant","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2317536_uploaded_image1_1592652455.jpg"
"1751303228-796","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenue / enfant","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2317504_uploaded_image1_1592652130.jpg"
"1751303228-797","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenue  pour enfant","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2317501_uploaded_image1_1592652081.jpg"
"1751303228-798","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe enfant","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2313499_uploaded_image1_1592578354.jpg"
"1751303228-799","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfant","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2310124_uploaded_image1_1592524519.jpg"
"1751303228-800","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements - Enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2310123_uploaded_image1_1592524489.jpg"
"1751303228-801","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2310121_uploaded_image1_1592524462.jpg"
"1751303228-802","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Chaussures Femmes","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2310057_uploaded_image1_1592523426.jpg"
"1751303228-803","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Slips boxeur enfants / lot de  12","6 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2295755_uploaded_image1_1592329461.jpg"
"1751303228-804","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble pyjama fille et garçon","6 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274571_uploaded_image1_1591981803.jpg"
"1751303228-805","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble short + t-shirt garçon","3 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274557_uploaded_image1_1591981638.jpg"
"1751303228-806","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble short + débardeur garçon","3 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274546_uploaded_image1_1591981520.jpg"
"1751303228-807","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble short + t-shirt garçon","3 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274532_uploaded_image1_1591981386.jpg"
"1751303228-808","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble short +t-shirt garçon","2 500CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274503_uploaded_image1_1591981096.jpg"
"1751303228-809","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe d'été/ enfants","7 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2268332_uploaded_image1_1591890458.jpg"
"1751303228-810","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Body bébé fille","1 300CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263650_uploaded_image1_1591834501.jpg"
"1751303228-811","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Body bébé fille","1 300CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263638_uploaded_image1_1591834380.jpg"
"1751303228-812","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Body bébé fille","1 300CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263623_uploaded_image1_1591834198.jpg"
"1751303228-813","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Grenouillère bébé fille","4 500CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263607_uploaded_image1_1591833986.jpg"
"1751303228-814","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Grenouillère bébé fille","4 500CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263591_uploaded_image1_1591833782.jpg"
"1751303228-815","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2262380_uploaded_image1_1591816685.jpg"
"1751303228-816","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Sous-vêtement enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2262349_uploaded_image1_1591816302.jpg"
"1751303228-817","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes d'été","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2259852_uploaded_image1_1591790850.jpg"
